cpg_id,chr,mapinfo,genes,directions,n_t1_pairs,saliva_ok,blood_ok,buccal_ok,n_tissues_ok,rho_saliva_epic,rho_saliva_450k,rho_blood_epic,rho_blood_450k,rho_buccal_epic,rho_blood_saliva_450k,gene_annot,island_density,open_sea,design_type,saliva_amaze_raw,saliva_amaze_adj,blood_amaze_raw,blood_amaze_adj,buccal_amaze_raw,buccal_amaze_adj,grade,confirmed_tissues,hannon_cortical_raw,hannon_cortical_adj,hannon_cerebellum_raw,blood_hannon_ok,grade_v3,sommerer_buccal_R,buccal_sommerer_ok,n_independent_cohorts,grade_v4,strict_qc
cg17524265,8,144659883,NAPRT,-1,1,FALSE,TRUE,TRUE,2,0.702597402597403,0.442424242424242,0.67012987012987,0.551515151515151,0.702597402597403,0.76969696969697,NAPRT1,4,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.749,0.7776,0.7401,TRUE,B,0.7116,TRUE,3,B,TRUE
cg17541715,7,1216824,ZFAND2A-DT,1,1,TRUE,FALSE,TRUE,2,0.52987012987013,0.587878787878788,0.374025974025974,0.357575757575757,0.707792207792208,0.587878787878788,,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,A,buccal,0.4161,0.362,0.2372,FALSE,A+,0.4424,FALSE,1,A++,TRUE
cg17800788,1,21766015,NBPF2P;NBPF3,1;-1,2,TRUE,TRUE,FALSE,2,0.525974025974026,0.866666666666667,0.590909090909091,0.806060606060606,0.181818181818182,0.733333333333333,NBPF3,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.516,0.4791,0.5566,TRUE,B,0.3249,FALSE,2,B,TRUE
cg17987483,1,25660365,AL031432.2;RHCE;RHD;SDHDP6;TMEM50A,1;-1;1;1;-1,5,TRUE,FALSE,TRUE,2,0.751948051948052,0.587878787878788,0.719480519480519,0.36969696969697,0.779220779220779,0.624242424242424,,,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,B,,0.5647,0.541,0.563,TRUE,B,0.6726,TRUE,3,B,TRUE
cg18120489,4,1366662,SPON2,1,1,FALSE,TRUE,TRUE,2,0.683116883116883,0.406060606060606,0.702597402597403,0.696969696969697,0.714285714285714,0.0303030303030303,KIAA1530,,FALSE,I,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,A,blood;buccal,0.8464,0.8245,0.804,TRUE,A+,,FALSE,3,A+,FALSE
cg18129178,5,148520854,SH3TC2,1,1,TRUE,FALSE,TRUE,2,0.633766233766234,0.818181818181818,0.419480519480519,0.76969696969697,0.846753246753247,0.915151515151515,ABLIM3,11,FALSE,II,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,A,buccal,0.6475,0.666,0.6785,TRUE,A+,0.6081,TRUE,3,A++,TRUE
cg18136963,6,139013146,AL590617.2,-1,1,TRUE,TRUE,FALSE,2,0.777922077922078,0.733333333333333,0.809090909090909,0.890909090909091,0.350649350649351,0.806060606060606,,5,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8809,0.842,0.6513,TRUE,B,0.449,FALSE,2,B,TRUE
cg18180155,22,45809454,RIBC2;SMC1B,-1;-1,2,TRUE,FALSE,TRUE,2,0.662337662337662,0.818181818181818,0.416883116883117,0.866666666666667,0.698701298701299,0.745454545454545,SMC1B;RIBC2;SMC1B,11,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5776,0.5617,0.6294,TRUE,B,0.312,FALSE,2,B,TRUE
cg18277682,1,228362509,MRPL55,1,1,TRUE,FALSE,TRUE,2,0.55974025974026,0.684848484848485,0.548051948051948,0.115151515151515,0.574025974025974,0.672727272727273,C1orf69,5,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3543,0.325,0.3012,FALSE,B,0.5113,TRUE,2,B,TRUE
cg18363911,6,170479840,AL596442.2,1,1,FALSE,TRUE,TRUE,2,0.677922077922078,0.151515151515151,0.867532467532467,0.793939393939394,0.805194805194805,0.151515151515151,,3,FALSE,I,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,A,buccal,0.6873,0.679,0.7402,TRUE,A+,0.4963,FALSE,2,A++,TRUE
cg18423549,17,21743878,AC138761.1,-1,1,FALSE,TRUE,TRUE,2,0.646753246753247,0.442424242424242,0.766233766233766,0.76969696969697,0.72987012987013,0.660606060606061,,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5159,0.5281,0.5604,TRUE,B,0.3228,FALSE,2,B,TRUE
cg18700013,19,29285119,MAN1A2P1,-1,1,FALSE,TRUE,TRUE,2,0.777922077922078,0.406060606060606,0.663636363636364,0.648484848484848,0.667532467532468,0.745454545454545,,1,FALSE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.4875,0.4862,0.321,FALSE,A+,0.1268,FALSE,1,A+,TRUE
cg18713687,3,195489789,SDHAP1,1,1,TRUE,FALSE,TRUE,2,0.785714285714286,0.551515151515151,0.797402597402597,0.260606060606061,0.896103896103896,0.648484848484848,MUC4;MUC4;MUC4,6,FALSE,II,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,A,saliva,0.7983,0.7708,0.7347,TRUE,A+,0.7425,TRUE,4,A++,TRUE
cg18765753,7,1198926,ZFAND2A-DT,1,1,TRUE,FALSE,TRUE,2,0.71038961038961,0.684848484848485,0.792207792207792,0.418181818181818,0.788311688311688,0.781818181818182,ZFAND2A,5,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6961,0.7232,0.6132,TRUE,B,,FALSE,2,B,FALSE
cg18918831,3,195489782,SDHAP1,1,1,TRUE,FALSE,TRUE,2,0.876623376623377,0.696969696969697,0.820779220779221,0.442424242424242,0.905194805194805,0.878787878787879,MUC4;MUC4;MUC4,6,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,saliva;buccal,0.835,0.7939,0.7486,TRUE,A+,0.7755,TRUE,4,A++,TRUE
cg18968090,10,72432461,ADAMTS14,1,1,FALSE,TRUE,TRUE,2,0.384415584415584,0.296969696969697,0.5,0.878787878787879,0.505194805194805,0.575757575757576,ADAMTS14;ADAMTS14,5,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4263,0.3885,0.3738,FALSE,B,0.3504,FALSE,1,B,TRUE
cg19120073,13,114165365,AL442125.1;TMCO3,1;1,2,FALSE,TRUE,TRUE,2,0.250649350649351,0.187878787878788,0.518181818181818,0.733333333333333,0.544155844155844,0.0303030303030303,TMCO3,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.2353,0.2047,0.1029,FALSE,B,,FALSE,1,B,FALSE
cg19325132,2,74358223,AC073263.1;BOLA3-AS1;FNBP1P1,1;1;1,3,FALSE,TRUE,TRUE,2,0.232467532467532,0.503030303030303,0.690909090909091,0.660606060606061,0.572727272727273,0.248484848484848,,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4648,0.4003,0.3791,FALSE,B,0.4852,FALSE,1,B,TRUE
cg19359983,13,103346900,METTL21C,1,1,TRUE,TRUE,FALSE,2,0.624675324675325,0.648484848484848,0.615584415584416,0.6,0.328571428571429,0.624242424242424,C13orf39,6,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5515,0.5124,0.5936,TRUE,B,0.6162,TRUE,3,B,TRUE
cg19502207,14,55337268,GCH1,-1,1,TRUE,FALSE,TRUE,2,0.637662337662338,0.575757575757576,0.550649350649351,0.490909090909091,0.572727272727273,0.418181818181818,GCH1;GCH1;GCH1;GCH1,,FALSE,I,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,B,,0.0771,0.0709,0.1402,FALSE,B,0.3131,FALSE,1,B,TRUE
cg19630374,17,18023558,TOM1L2,1,1,FALSE,TRUE,TRUE,2,0.383116883116883,0.684848484848485,0.587012987012987,0.551515151515151,0.5,0.854545454545454,MYO15A,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.504,0.5067,0.4477,TRUE,B,0.2434,FALSE,2,B,TRUE
cg19651757,12,10096118,LINC02470,-1,1,FALSE,TRUE,TRUE,2,0.690909090909091,0.43030303030303,0.728571428571429,0.624242424242424,0.762337662337662,0.757575757575757,,4,FALSE,II,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,A,blood;buccal,0.5423,0.4393,0.3032,TRUE,A+,0.5143,TRUE,4,A++,TRUE
cg19756885,14,105318494,LINC00638,1,1,TRUE,FALSE,TRUE,2,0.527272727272727,0.672727272727273,0.663636363636364,0.321212121212121,0.757142857142857,0.76969696969697,,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4913,0.4948,0.4249,FALSE,B,0.2534,FALSE,1,B,TRUE
cg19969650,5,1634502,AC026412.1,-1,1,TRUE,FALSE,TRUE,2,0.631168831168831,0.612121212121212,0.576623376623377,0.296969696969697,0.867532467532467,0.515151515151515,LOC728613,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5534,0.4916,0.465,TRUE,B,,FALSE,2,B,FALSE
cg20011983,2,74347215,BOLA3-AS1;FNBP1P1,-1;-1,2,FALSE,TRUE,TRUE,2,0.45974025974026,0.733333333333333,0.651948051948052,0.575757575757576,0.627272727272727,0.854545454545454,,3,FALSE,I,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.6817,0.5916,0.6293,TRUE,A+,0.4901,FALSE,3,A++,TRUE
cg20137746,10,27235598,FAM238C,-1,1,FALSE,TRUE,TRUE,2,0.474025974025974,0.866666666666667,0.555844155844156,0.76969696969697,0.622077922077922,0.696969696969697,,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4931,0.4306,0.4888,FALSE,B,,FALSE,1,B,FALSE
cg20320494,4,124232,AC253576.2;ZNF718,-1;1,2,TRUE,TRUE,FALSE,2,0.505194805194805,0.721212121212121,0.553246753246753,0.721212121212121,0.457142857142857,0.903030303030303,ZNF718,6,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6244,0.6057,0.1079,TRUE,B,0.3899,FALSE,2,B,TRUE
cg20368463,18,77673604,RBFADN;TXNL4A,1;1,2,FALSE,TRUE,TRUE,2,0.779220779220779,0.454545454545455,0.732467532467532,0.648484848484848,0.798701298701299,0.321212121212121,PQLC1;PQLC1;PQLC1,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3767,0.3537,0.501,FALSE,B,0.4539,FALSE,1,B,TRUE
cg20453969,10,27541301,AL160291.1,1,1,FALSE,TRUE,TRUE,2,0.528571428571429,0.36969696969697,0.622077922077922,0.503030303030303,0.611688311688312,0.575757575757576,LOC387646,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.2501,0.2603,0.1798,FALSE,B,0.27,FALSE,1,B,TRUE
cg20458811,8,144631810,AC067930.8;GSDMD,1;1,2,TRUE,TRUE,FALSE,2,0.550649350649351,0.806060606060606,0.601298701298701,0.503030303030303,0.205194805194805,0.527272727272727,,5,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4917,0.4603,0.6136,FALSE,B,0.3521,FALSE,1,B,TRUE
cg20641794,19,39927495,SUPT5H,-1,1,FALSE,TRUE,TRUE,2,0.393506493506494,0.806060606060606,0.757142857142857,0.890909090909091,0.753246753246753,0.503030303030303,RPS16,1,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7258,0.6979,0.697,TRUE,B,0.7423,TRUE,3,B,TRUE
cg20709203,13,53174588,CKAP2;HNRNPA1L2;LINC00345,-1;-1;-1,3,TRUE,FALSE,TRUE,2,0.82987012987013,0.963636363636364,0.363636363636364,0.696969696969697,0.783116883116883,0.709090909090909,,,FALSE,I,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,A,saliva;buccal,0.6884,0.6844,0.6776,TRUE,A+,,FALSE,3,A+,FALSE
cg20725493,19,15740067,CYP4F3,-1,1,TRUE,FALSE,TRUE,2,0.587012987012987,0.757575757575757,0.388311688311688,0.648484848484848,0.762337662337662,0.551515151515151,CYP4F8,,FALSE,I,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;buccal,0.8092,0.7792,0.7437,TRUE,A+,,FALSE,3,A+,FALSE
cg20891558,2,74357851,AC073263.1;BOLA3-AS1;FNBP1P1,1;1;1,3,FALSE,TRUE,TRUE,2,0.550649350649351,0.490909090909091,0.516883116883117,0.878787878787879,0.614285714285714,0.624242424242424,,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8052,0.7781,0.7273,TRUE,B,0.6272,TRUE,3,B,TRUE
cg20892840,3,156879058,AC092944.1;KRT18P34,1;1,2,FALSE,TRUE,TRUE,2,0.0311688311688312,0.454545454545455,0.637662337662338,0.721212121212121,0.601298701298701,0.563636363636364,CCNL1,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.673,0.6835,0.5447,TRUE,B,0.3594,FALSE,2,B,TRUE
cg20913747,6,44695427,SUPT3H,-1,1,TRUE,FALSE,TRUE,2,0.622077922077922,0.866666666666667,0.320779220779221,0.612121212121212,0.844155844155844,0.575757575757576,,5,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.1918,0.1468,0.1296,FALSE,B,0.4852,FALSE,1,B,TRUE
cg21159260,5,475889,SLC9A3;SLC9A3-AS1,1;1,2,TRUE,TRUE,FALSE,2,0.661038961038961,0.696969696969697,0.832467532467532,0.684848484848485,0.48961038961039,0.442424242424242,SLC9A3,0,TRUE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.7436,0.6715,0.6905,TRUE,A+,0.4528,FALSE,2,A++,TRUE
cg21178254,3,156879083,AC092944.1;KRT18P34,1;1,2,FALSE,TRUE,TRUE,2,0.290909090909091,0.733333333333333,0.803896103896104,0.854545454545454,0.711688311688312,0.757575757575757,CCNL1,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5879,0.6656,0.7028,TRUE,B,0.4694,FALSE,2,B,TRUE
cg21237687,17,6899380,AC040977.1;ALOX12-AS1,1;1,2,TRUE,FALSE,TRUE,2,0.501298701298701,0.527272727272727,0.672727272727273,0.442424242424242,0.509090909090909,0.890909090909091,ALOX12,12,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.537,0.5088,0.3834,TRUE,B,0.3523,FALSE,2,B,TRUE
cg21263208,1,247285935,ZNF124;ZNF669,1;-1,2,TRUE,FALSE,TRUE,2,0.501298701298701,0.721212121212121,0.41038961038961,0.381818181818182,0.605194805194805,0.733333333333333,,0,TRUE,II,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,A,saliva;buccal,0.2844,0.2729,0.2773,FALSE,A,0.3291,FALSE,2,A,TRUE
cg21330207,18,72916311,ZADH2,1,1,TRUE,FALSE,TRUE,2,0.524675324675325,0.672727272727273,0.538961038961039,0.309090909090909,0.511688311688312,0.515151515151515,ZADH2,2,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4985,0.4842,0.3541,FALSE,B,0.5053,TRUE,2,B,TRUE
cg21466736,12,48725269,AC024257.3;AC074029.4,1;1,2,TRUE,FALSE,TRUE,2,0.764935064935065,0.515151515151515,0.318181818181818,0.684848484848485,0.883116883116883,0.224242424242424,,0,TRUE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3034,0.3701,0.4583,FALSE,B,0.5234,TRUE,2,B,TRUE
cg21471580,8,22132874,PIWIL2,-1,1,TRUE,FALSE,TRUE,2,0.732467532467532,0.757575757575757,0.466233766233766,0.709090909090909,0.849350649350649,0.818181818181818,PIWIL2;PIWIL2;PIWIL2,12,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3406,0.3198,0.3344,FALSE,B,0.6204,TRUE,2,B,TRUE
cg21535942,1,75199100,AC135803.1;CRYZ;TYW3,-1;-1;-1,3,TRUE,FALSE,TRUE,2,0.674025974025974,0.503030303030303,0.615584415584416,0.296969696969697,0.745454545454545,0.733333333333333,CRYZ;TYW3;CRYZ;CRYZ;CRYZ;TYW3;TYW3,11,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5345,0.5253,0.5801,TRUE,B,0.385,FALSE,2,B,TRUE
cg21832243,21,38444223,PIGP;TTC3,1;-1,2,FALSE,TRUE,TRUE,2,0.457142857142857,0.357575757575757,0.62987012987013,0.636363636363636,0.592207792207792,0.575757575757576,TTC3;PIGP;PIGP;PIGP,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5571,0.6068,0.3492,TRUE,B,0.2001,FALSE,2,B,TRUE
cg21881798,11,8931708,TMEM9B-AS1,-1,1,TRUE,FALSE,TRUE,2,0.798701298701299,0.6,0.532467532467532,0.212121212121212,0.901298701298701,0.248484848484848,C11orf17;C11orf17;ST5,5,FALSE,II,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;buccal,0.6249,0.6544,0.5173,TRUE,A+,0.5519,TRUE,4,A++,TRUE
cg21911021,19,58095011,VN1R1,1,1,FALSE,TRUE,TRUE,2,0.519480519480519,0.296969696969697,0.684415584415584,0.745454545454545,0.637662337662338,0.248484848484848,ZIK1,6,FALSE,II,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,A,blood,0.3991,0.3279,0.3961,FALSE,A+,0.3398,FALSE,2,A++,TRUE
cg22292345,3,47051533,NBEAL2;SCAP,-1;-1,2,TRUE,FALSE,TRUE,2,0.612987012987013,0.612121212121212,0.179220779220779,0.0303030303030303,0.509090909090909,-0.224242424242424,LOC100129354,2,FALSE,II,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,A,saliva,0.3591,0.4691,0.2997,FALSE,A+,0.3233,FALSE,2,A++,TRUE
cg22325292,17,80708367,FN3KRP,-1,1,TRUE,TRUE,FALSE,2,0.642857142857143,0.842424242424242,0.779220779220779,0.781818181818182,0.349350649350649,0.951515151515151,FN3K,4,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.6514,0.601,0.7373,TRUE,B,0.6349,TRUE,3,B,TRUE
cg22332266,11,89956777,AP002364.1,-1,1,TRUE,TRUE,FALSE,2,0.728571428571429,0.939393939393939,0.707792207792208,0.806060606060606,0.433766233766234,0.903030303030303,CHORDC1;CHORDC1,12,FALSE,II,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,A,saliva;blood,0.6912,0.6995,0.7487,TRUE,A+,0.3679,FALSE,3,A++,TRUE
cg22340370,7,2019882,AC104129.1,-1,1,TRUE,FALSE,TRUE,2,0.568831168831169,0.672727272727273,0.245454545454545,-0.43030303030303,0.580519480519481,-0.357575757575757,MAD1L1;MAD1L1;MAD1L1,3,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,-0.2623,-0.2806,-0.2941,FALSE,B,-0.0177,FALSE,1,B,TRUE
cg22496380,5,211416,AHRR,-1,1,TRUE,FALSE,TRUE,2,0.718181818181818,0.551515151515151,0.707792207792208,0.284848484848485,0.745454545454545,0.260606060606061,CCDC127,,FALSE,II,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,B,,0.5049,0.4859,0.6526,TRUE,B,,FALSE,2,B,FALSE
cg22558291,13,25506131,CENPJ,1,1,TRUE,FALSE,TRUE,2,0.574025974025974,0.527272727272727,0.794805194805195,-0.127272727272727,0.502597402597403,0.333333333333333,LOC646405,2,FALSE,I,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,A,buccal,0.3899,0.3962,0.3141,FALSE,A+,0.127,FALSE,1,A+,TRUE
cg22571038,17,48585470,MYCBPAP,-1,1,TRUE,FALSE,TRUE,2,0.632467532467533,0.6,0.585714285714286,0.296969696969697,0.558441558441558,0.757575757575757,MYCBPAP,10,FALSE,I,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,B,,0.6972,0.7022,0.7148,TRUE,B,0.4594,FALSE,2,B,TRUE
cg22590775,19,49891494,AC010643.1,-1,1,TRUE,FALSE,TRUE,2,0.585714285714286,0.672727272727273,0.563636363636364,0.490909090909091,0.558441558441558,0.357575757575757,CCDC155,,FALSE,I,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,A,saliva;buccal,0.5876,0.5622,0.4514,TRUE,A+,0.6511,TRUE,4,A++,TRUE
cg22605919,17,42733542,DBF4B,-1,1,TRUE,FALSE,TRUE,2,0.631168831168831,0.854545454545454,0.488311688311688,0.854545454545454,0.663636363636364,0.76969696969697,C17orf104,9,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5319,0.574,0.447,TRUE,B,0.3509,FALSE,2,B,TRUE
cg22916017,11,64110731,CCDC88B;PPP1R14B,-1;-1,2,TRUE,FALSE,TRUE,2,0.67012987012987,0.854545454545454,0.0441558441558442,0.2,0.84025974025974,0.357575757575757,CCDC88B,3,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,-0.0714,-0.0821,0.0006,FALSE,B,0.4277,FALSE,1,B,TRUE
cg23026554,10,42862978,BX322639.1,-1,1,TRUE,FALSE,TRUE,2,0.792207792207792,0.781818181818182,0.787012987012987,0.357575757575757,0.866233766233766,0.806060606060606,LOC441666,3,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8243,0.8308,0.6925,TRUE,B,0.6955,TRUE,3,B,TRUE
cg23170091,3,195490094,SDHAP1,1,1,TRUE,FALSE,TRUE,2,0.684415584415584,0.527272727272727,0.623376623376623,0.43030303030303,0.7,0.951515151515151,MUC4;MUC4;MUC4,,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.7591,0.7077,0.7277,TRUE,B,0.5002,TRUE,3,B,TRUE
cg23358479,7,1110784,C7ORF50,-1,1,FALSE,TRUE,TRUE,2,0.679220779220779,-0.175757575757576,0.542857142857143,0.636363636363636,0.606493506493507,0.36969696969697,C7orf50;C7orf50;C7orf50,0,TRUE,II,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,A,blood,0.1181,0.0135,0.0436,FALSE,A,0.081,FALSE,1,A,TRUE
cg23456409,2,120436430,TMEM177,-1,1,FALSE,TRUE,TRUE,2,0.375324675324675,0.357575757575757,0.553246753246753,0.551515151515151,0.737662337662338,0.43030303030303,TMEM177;TMEM177;TMEM177,9,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3262,0.2868,0.2,FALSE,B,0.3685,FALSE,1,B,TRUE
cg23667466,7,100026434,MEPCE;PILRA;PILRB;STAG3L5P;ZCWPW1,-1;1;1;1;1,5,FALSE,TRUE,TRUE,2,0.538961038961039,0.321212121212121,0.571428571428571,0.648484848484848,0.597402597402597,0.36969696969697,MEPCE;ZCWPW1,,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5945,0.5884,0.5619,TRUE,B,0.3173,FALSE,2,B,TRUE
cg23719950,11,63933701,CATSPERZ;PLCB3,1;-1,2,FALSE,TRUE,TRUE,2,0.563636363636364,-0.151515151515151,0.705194805194805,0.636363636363636,0.698701298701299,-0.0909090909090909,MACROD1,9,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.554,0.497,0.3886,TRUE,B,0.5283,TRUE,3,B,TRUE
cg23853165,10,42864912,BX322639.1;CCNYL2;LINC00839,1;1;1,3,TRUE,FALSE,TRUE,2,0.677922077922078,0.636363636363636,0.741558441558442,0.260606060606061,0.65974025974026,0.0909090909090909,LOC441666,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.5244,0.6173,0.5282,TRUE,B,0.5919,TRUE,3,B,TRUE
cg23887609,12,130822674,PIWIL1,-1,1,FALSE,TRUE,TRUE,2,0.464935064935065,0.733333333333333,0.577922077922078,0.503030303030303,0.698701298701299,0.284848484848485,PIWIL1;PIWIL1,7,FALSE,I,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,A,buccal,0.5937,0.5431,0.5708,TRUE,A+,0.5535,TRUE,4,A++,TRUE
cg23889013,19,48710006,AC011466.1;CARD8,1;1,2,TRUE,FALSE,TRUE,2,0.803896103896104,0.684848484848485,0.257142857142857,0.527272727272727,0.797402597402597,0.333333333333333,,1,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3656,0.36,0.1411,FALSE,B,0.2412,FALSE,1,B,TRUE
cg23914842,1,9327170,H6PD,1,1,TRUE,FALSE,TRUE,2,0.531168831168831,0.515151515151515,0.574025974025974,0.490909090909091,0.653246753246753,0.915151515151515,H6PD,0,TRUE,II,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,A,saliva,0.7738,0.7569,0.7362,TRUE,A+,,FALSE,3,A+,FALSE
cg24120153,10,122610486,WDR11;WDR11-AS1,-1;-1,2,TRUE,FALSE,TRUE,2,0.664935064935065,0.551515151515151,0.597402597402597,0.466666666666667,0.538961038961039,0.684848484848485,WDR11,9,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.3818,0.3665,0.2765,FALSE,B,0.3106,FALSE,1,B,TRUE
cg24299306,12,10096152,LINC02470,-1,1,FALSE,TRUE,TRUE,2,0.744155844155844,0.393939393939394,0.679220779220779,0.793939393939394,0.866233766233766,0.6,,4,FALSE,II,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,A,blood;buccal,0.5341,0.4333,0.3873,TRUE,A+,0.5038,TRUE,4,A++,TRUE
cg24327262,19,46929907,CCDC8;PNMA8C,-1;-1,2,FALSE,TRUE,TRUE,2,0.251948051948052,0.76969696969697,0.762337662337662,0.612121212121212,0.655844155844156,0.890909090909091,,4,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.543,0.5561,0.4373,TRUE,B,0.3019,FALSE,2,B,TRUE
cg24467349,1,110254835,GSTM2;GSTM5,-1;-1,2,TRUE,TRUE,FALSE,2,0.719480519480519,0.636363636363636,0.894805194805195,0.83030303030303,0.442857142857143,0.842424242424242,GSTM5,0,TRUE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.8074,0.7366,0.694,TRUE,B,0.5542,TRUE,3,B,TRUE
cg24531977,5,56204891,SETD9,-1,1,TRUE,FALSE,TRUE,2,0.628571428571429,0.733333333333333,0.309090909090909,0.6,0.554545454545455,0.406060606060606,C5orf35,7,FALSE,II,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,A,saliva;buccal,0.5184,0.5678,0.5742,TRUE,A+,0.3988,FALSE,3,A++,TRUE
cg24554151,11,93885823,GPR83;PANX1,1;1,2,TRUE,TRUE,FALSE,2,0.515584415584416,0.648484848484848,0.845454545454545,0.696969696969697,-0.0311688311688312,0.527272727272727,PANX1,2,FALSE,II,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4963,0.4782,0.0632,FALSE,B,0.0983,FALSE,1,B,TRUE
cg24846680,1,228362309,MRPL55;OBSCN,1;1,2,TRUE,FALSE,TRUE,2,0.741558441558442,0.721212121212121,0.655844155844156,0.187878787878788,0.811688311688312,-0.0787878787878788,C1orf69,5,FALSE,I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,B,,0.4026,0.3159,0.3336,FALSE,B,0.5035,TRUE,2,B,TRUE
